City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,holualoa,19.6228,-155.9522,24.2,87,92,0.89,US,1726804276
366,mirny,62.5353,113.9611,6.18,95,100,5.95,RU,1726804277
367,lata,40.1629,-8.3327,15.34,91,63,0.81,PT,1726804278
368,klaksvik,62.2266,-6.589,10.79,87,93,0.67,FO,1726804279
369,ixtapa,20.7,-105.2,24.89,95,72,0.3,MX,1726804280
370,nogliki,51.8333,143.1667,10.1,58,100,2.52,RU,1726804282
371,huarmey,-10.0681,-78.1522,16.81,85,8,3.89,PE,1726804283
372,enoch,37.7733,-113.0244,18.14,43,0,2.57,US,1726804284
373,fort mcmurray,56.7268,-111.381,12.77,66,100,2.57,CA,1726804008
374,santiago de cao,-7.9589,-79.2392,16.07,94,100,4.12,PE,1726804286
375,richards bay,-28.783,32.0377,16.28,69,100,7.81,ZA,1726804287
376,corfu,39.62,19.9197,19.88,94,40,1.54,GR,1726804288
377,masterton,-40.9597,175.6575,13.64,67,100,4.35,NZ,1726804290
378,alice springs,-23.7,133.8833,29.75,10,0,3.09,AU,1726804049
379,shaoxing,30.011,120.5715,31.97,64,100,2.26,CN,1726804292
380,st. john's,47.5649,-52.7093,12.21,95,100,7.6,CA,1726804002
381,suntar,62.1444,117.6319,3.87,97,100,4.1,RU,1726804294
382,verkh-chebula,56.0308,87.6218,14.64,68,10,1.25,RU,1726804295
383,polyarnyy,69.1989,33.4478,6.85,66,96,15.37,RU,1726804297
384,cururupu,-1.8283,-44.8683,24.67,82,39,1.83,BR,1726804298
385,tchintabaraden,15.8969,5.7985,30.12,52,97,1.84,NE,1726804299
386,taroudant,30.4703,-8.877,20.64,60,100,2.81,MA,1726804084
387,kaiapoi,-43.3783,172.6401,17.19,34,19,5.66,NZ,1726804301
388,midvagur,62.0511,-7.1939,9.46,100,100,1.03,FO,1726804302
389,kitui,-1.367,38.0106,16.21,83,20,1.96,KE,1726804303
390,"laikit, laikit ii (dimembe)",1.4792,124.9735,28.47,70,40,4.12,ID,1726804305
391,port alfred,-33.5906,26.891,13.74,64,98,5.12,ZA,1726804306
392,sitka,57.0531,-135.33,12.94,76,75,0.0,US,1726804277
393,yuzhno-kurilsk,44.0306,145.8556,18.74,83,100,4.22,RU,1726804308
394,natal,-5.795,-35.2094,22.12,88,20,3.09,BR,1726804159
395,poxoreo,-15.8372,-54.3892,27.49,30,30,1.17,BR,1726804310
396,zaozersk,69.4005,32.4476,6.28,65,91,16.44,RU,1726804311
397,shigony,53.3875,48.6777,12.57,84,31,4.68,RU,1726804312
398,deqen,29.9618,90.7188,14.6,57,65,0.97,CN,1726804314
399,machina,13.1364,10.0492,26.44,72,72,3.82,NG,1726804315
400,bonthe,7.5264,-12.505,25.22,86,100,2.83,SL,1726804316
401,acarau,-2.8856,-40.12,24.94,83,8,8.38,BR,1726804317
402,mount isa,-20.7333,139.5,32.87,8,4,5.14,AU,1726804318
403,chui,-33.6971,-53.4616,16.49,97,100,3.2,UY,1726804319
404,ashchysay,43.5542,68.8889,14.66,27,4,3.92,KZ,1726804320
405,villa juarez,24.6536,-107.5411,27.14,74,0,1.54,MX,1726804322
406,funafuti,-8.5243,179.1942,28.51,75,16,4.87,TV,1726804323
407,waiuku,-37.25,174.75,13.15,92,82,5.1,NZ,1726804324
408,rikaze,29.25,88.8833,17.24,42,50,0.74,CN,1726804325
409,burutu,5.3509,5.5076,24.53,91,99,2.05,NG,1726804326
410,griffith,41.5284,-87.4237,21.97,60,0,2.57,US,1726804328
411,jackson,42.4165,-122.8345,21.93,40,0,2.06,US,1726804056
412,happy valley-goose bay,53.3168,-60.3315,7.17,87,75,2.06,CA,1726804331
413,sydney mines,46.2367,-60.2177,15.0,84,100,5.36,CA,1726804332
414,opuwo,-18.0607,13.84,14.58,36,1,1.62,NA,1726804333
415,lauro de freitas,-12.8944,-38.3272,25.01,69,20,3.6,BR,1726804334
416,nadi,-17.8,177.4167,27.0,57,20,6.69,FJ,1726804335
417,north bend,43.4065,-124.2243,14.03,88,0,8.75,US,1726804336
418,sulak,43.2734,47.5146,20.12,55,41,6.76,RU,1726804337
419,shenjiamen,29.9576,122.298,28.79,82,84,7.84,CN,1726804339
420,thika,-1.0333,37.0693,15.21,92,55,0.85,KE,1726804340
421,san borja,-14.8167,-66.85,28.38,40,89,1.41,BO,1726804341
422,qulsary,46.9531,54.0198,18.23,19,0,0.85,KZ,1726804342
423,sesheke,-17.4759,24.2968,20.15,22,14,1.1,ZM,1726804343
424,inari,68.906,27.0288,5.61,57,34,8.57,FI,1726804344
425,cacapava do sul,-30.5122,-53.4914,18.61,97,100,2.4,BR,1726804345
426,vila velha,-20.3297,-40.2925,23.3,86,75,2.57,BR,1726804313
427,tatabanya,47.5849,18.3932,12.83,68,62,3.39,HU,1726804348
428,ivins,37.1686,-113.6794,25.09,21,0,0.89,US,1726804349
429,dame-marie,18.5667,-74.4167,27.56,82,10,0.2,HT,1726804284
430,prado,-17.3411,-39.2208,22.11,80,0,2.25,BR,1726804352
431,smara,26.7384,-11.6719,22.19,64,3,3.14,EH,1726804353
432,beaufort west,-32.3567,22.583,5.19,84,75,5.18,ZA,1726804355
433,choibalsan,48.0667,114.5,12.6,35,68,2.26,MN,1726804356
434,mudgere,13.1333,75.6333,23.33,72,81,1.56,IN,1726804357
435,glace bay,46.1969,-59.957,15.25,82,100,8.75,CA,1726804358
436,cerasu,45.3167,26.0333,8.84,76,88,3.82,RO,1726804359
437,bathsheba,13.2167,-59.5167,29.34,74,40,3.6,BB,1726804360
438,lamu,-2.2717,40.902,24.9,81,10,4.63,KE,1726804361
439,chinde,26.8212,87.7095,31.44,62,14,2.01,NP,1726804362
440,cali,3.4372,-76.5225,24.0,73,20,5.66,CO,1726804157
441,ciudad bolivar,8.1222,-63.5497,26.38,81,95,3.3,VE,1726804365
442,nar'yan-mar,67.6713,53.087,10.82,91,94,7.78,RU,1726804366
443,callao,-12.0667,-77.15,17.07,88,75,4.12,PE,1726804367
444,taoudenni,22.6783,-3.9836,30.44,39,14,6.02,ML,1726804368
445,bandarbeyla,9.4942,50.8122,26.1,77,0,6.82,SO,1726804369
446,inarajan village,13.2736,144.7484,32.44,86,100,3.52,GU,1726804370
447,kuwait city,29.3697,47.9783,32.14,41,0,2.61,KW,1726804081
448,howrah,22.5892,88.3103,33.0,75,20,3.09,IN,1726804243
449,san andres,12.5847,-81.7006,29.01,89,20,2.06,CO,1726804374
450,jumla,29.2747,82.1838,21.77,57,0,2.04,NP,1726804376
451,rauma,61.1272,21.5113,13.76,90,16,3.44,FI,1726804377
452,vilyuchinsk,52.9306,158.4028,18.15,61,40,5.16,RU,1726804378
453,elista,46.3078,44.2558,8.29,34,0,3.0,RU,1726804380
454,emerald,-23.5333,148.1667,31.3,24,46,6.5,AU,1726804381
455,qusmuryn,52.4503,64.6311,13.16,51,95,2.19,KZ,1726804382
456,paradip garh,20.3167,86.6167,31.46,59,65,1.02,IN,1726804383
457,moramanga,-18.9333,48.2,16.56,78,53,1.01,MG,1726804384
458,funadhoo,6.15,73.2667,27.45,78,99,5.07,MV,1726804386
459,waingapu,-9.6567,120.2641,30.4,61,41,4.88,ID,1726804388
460,sarmiento,-45.5882,-69.07,7.16,60,84,10.67,AR,1726804389
461,santa teresa,10.2341,-66.6631,24.01,89,100,0.78,VE,1726804148
462,nanto-shi,36.5692,136.9116,34.68,56,92,3.58,JP,1726804391
463,merizo village,13.2658,144.6691,32.21,86,99,3.77,GU,1726804392
464,la cruz,23.9167,-106.9,24.37,85,3,0.51,MX,1726804393
465,severo-yeniseyskiy,60.3725,93.0408,9.82,88,98,4.85,RU,1726804394
466,geraldton,-28.7667,114.6,21.23,49,0,7.2,AU,1726804396
467,tawau,4.2498,117.8871,31.07,74,93,4.02,MY,1726804274
468,kenai,60.5544,-151.2583,12.03,66,0,3.6,US,1726804398
469,mil'kovo,55.6078,37.7956,12.57,66,18,2.09,RU,1726804399
470,vila nova de foz coa,41.0637,-7.2039,16.96,80,99,1.41,PT,1726804400
471,longboat key,27.4125,-82.659,27.22,67,0,1.54,US,1726804181
472,sabang,5.8933,95.3214,27.59,77,92,12.11,ID,1726804402
473,aurad,18.25,77.4333,28.01,64,95,2.44,IN,1726804403
474,alofi,-19.0595,-169.9187,24.94,69,75,8.23,NU,1726804405
475,margate,51.3813,1.3862,17.71,88,15,0.45,GB,1726804406
476,ar rass,25.8694,43.4973,27.01,26,6,2.28,SA,1726804407
477,salekhard,66.53,66.6019,9.72,70,95,2.8,RU,1726804408
478,inda silase,14.1031,38.2829,15.9,64,19,2.84,ET,1726804409
479,saint-philippe,-21.3585,55.7679,22.48,79,54,5.47,RE,1726804410
480,delcevo,41.9672,22.7694,13.29,91,100,1.82,MK,1726804124
481,sao vicente,-23.9631,-46.3919,19.43,26,6,0.82,BR,1726804388
482,santa maria del oro,25.9333,-105.3667,21.92,66,88,2.99,MX,1726804414
483,senise,40.1471,16.2889,15.4,62,87,1.76,IT,1726804415
484,brisas de zicatela,15.8369,-97.0419,27.9,81,68,2.23,MX,1726804416
485,port shepstone,-30.7414,30.455,15.58,63,100,5.36,ZA,1726804417
486,keflavik,64.0049,-22.5624,5.24,87,40,2.57,IS,1726804418
487,lorengau,-2.0226,147.2712,29.94,70,13,4.72,PG,1726804419
488,tikrit,34.6071,43.6782,26.72,36,20,2.78,IQ,1726804421
489,howard springs,-12.497,131.047,33.26,55,87,3.38,AU,1726804422
490,sisimiut,66.9395,-53.6735,4.21,67,96,2.53,GL,1726804423
491,arkhangel'sk,64.5401,40.5433,15.06,100,100,5.0,RU,1726804424
492,ilebo,-4.3167,20.5833,22.51,86,80,1.14,CD,1726804425
493,shihezi,44.3,86.0333,21.09,18,0,3.01,CN,1726804426
494,oban,56.4127,-5.4706,11.73,77,4,2.16,GB,1726804427
495,eyl,7.9803,49.8164,26.83,70,6,6.86,SO,1726804429
496,karwar,14.8,74.1333,27.45,79,55,2.89,IN,1726804430
497,bintulu,3.1667,113.0333,33.23,59,20,1.54,MY,1726804431
498,vizinga,61.0749,50.1031,8.43,90,84,1.9,RU,1726804432
499,tvoroyri,61.5556,-6.8111,12.29,79,100,1.37,FO,1726804433
500,atar,20.5169,-13.0499,30.83,51,100,4.18,MR,1726804434
501,chulakkurgan,43.765,69.1814,18.9,25,3,2.33,KZ,1726804435
502,castillos,-34.1667,-53.8333,16.44,99,100,1.23,UY,1726804436
503,kavieng,-2.5744,150.7967,29.56,71,82,3.98,PG,1726804438
504,muzo,5.5353,-74.1078,19.86,84,100,2.41,CO,1726804439
505,eregli,37.5133,34.0467,16.85,63,42,0.71,TR,1726804440
506,red hill,33.9996,-79.2581,21.59,1,9,2.36,US,1726804441
507,baalbek,34.0058,36.2181,16.05,57,7,3.88,LB,1726804260
508,halifax,44.6453,-63.5724,17.47,88,100,5.14,CA,1726804109
509,orsa,54.5153,30.4053,11.08,93,22,2.88,BY,1726804445
510,vokhtoga,58.8147,41.0461,9.82,85,87,2.13,RU,1726804446
511,serdar,38.9764,56.2757,20.64,24,67,4.53,TM,1726804447
512,ayr,55.4627,-4.6339,10.99,87,20,3.6,GB,1726804201
513,huayacocotla,20.55,-98.4833,15.32,93,91,0.71,MX,1726804450
514,port augusta,-32.5,137.7667,21.01,31,6,6.68,AU,1726804451
515,condoto,5.0935,-76.6497,23.75,97,100,1.11,CO,1726804453
516,posadas,-27.3671,-55.8961,28.99,51,0,3.6,AR,1726804453
517,alo,6.5486,4.2686,24.17,92,100,2.5,NG,1726804455
518,kalemie,-5.9475,29.1947,21.37,85,78,2.83,CD,1726804456
519,vanimo,-2.6741,141.3028,30.5,70,27,4.59,PG,1726804457
520,kristiansund,63.1115,7.732,10.36,93,51,0.0,NO,1726804458
521,fort st. john,56.2499,-120.8529,8.94,66,75,4.12,CA,1726804459
522,gwadar,25.1216,62.3254,27.48,78,0,2.19,PK,1726804460
523,redencao,-4.2258,-38.7306,21.43,93,30,1.19,BR,1726804462
524,chu,43.5983,73.7614,21.98,38,98,4.43,KZ,1726804463
525,tahara,34.6667,137.2667,34.97,50,41,5.18,JP,1726804464
526,dul'durga,50.6761,113.5931,11.49,36,0,2.08,RU,1726804465
527,ciudad lazaro cardenas,17.9583,-102.2,27.49,83,24,1.13,MX,1726804245
528,victoria,22.2855,114.1577,32.76,69,61,2.68,HK,1726804354
529,ismailia,30.6043,32.2723,24.35,56,0,2.1,EG,1726804468
530,novyy urengoy,66.0833,76.6333,8.2,75,93,2.75,RU,1726804470
531,uige,-7.6087,15.0613,19.48,88,58,1.28,AO,1726804471
532,antsiranana,-12.2787,49.2917,22.42,73,20,5.14,MG,1726804472
533,houghton,47.1219,-88.569,22.71,78,75,3.09,US,1726804473
534,sola,-13.8833,167.55,28.37,70,40,0.0,VU,1726804474
535,pader,3.05,33.2167,20.45,81,99,0.51,UG,1726804475
536,usakos,-22.0,15.6,13.39,40,0,1.92,NA,1726804476
537,kununurra,-15.7667,128.7333,34.99,43,75,2.06,AU,1726804477
538,isla del bosque,22.7333,-105.85,26.18,78,7,1.34,MX,1726804479
539,chernyshevskiy,63.0128,112.4714,5.67,97,100,5.3,RU,1726804480
540,golere,16.2557,-14.1017,28.43,61,99,5.98,SN,1726804481
541,hassi messaoud,31.6804,6.0729,19.92,88,40,2.57,DZ,1726804482
542,bircotes,53.4193,-1.0491,13.15,92,41,4.02,GB,1726804483
543,alta,69.9689,23.2717,7.59,61,75,10.29,NO,1726804484
544,kundiawa,-6.0167,144.9667,26.31,46,62,0.25,PG,1726804487
545,novodvinsk,64.4165,40.8122,14.86,88,100,5.09,RU,1726804488
546,thulamahashi,-24.7246,31.1994,14.76,60,99,7.0,ZA,1726804489
547,asika,19.6,84.65,30.73,69,39,1.54,IN,1726804490
548,hell-ville,-13.4,48.2667,20.93,79,20,1.03,MG,1726804491
549,fuerte olimpo,-21.0415,-57.8738,30.41,24,0,3.21,PY,1726804493
550,san buenaventura,27.0833,-101.5333,28.6,59,4,3.76,MX,1726804494
551,owatonna,44.0839,-93.226,18.57,86,0,1.54,US,1726804495
552,ivdel',60.6911,60.4206,12.16,87,100,1.96,RU,1726804496
553,manokwari,-0.8667,134.0833,28.91,71,99,5.45,ID,1726804497
554,krasnyy chikoy,50.3643,108.7512,9.94,48,100,1.63,RU,1726804498
555,pariaman,-0.619,100.12,28.03,74,100,2.19,ID,1726804499
556,kayes,14.0,-11.0,23.7,91,100,1.39,ML,1726804500
557,san jose,37.3394,-121.895,17.65,82,20,6.17,US,1726804457
558,cockburn town,21.4612,-71.1419,28.72,78,6,6.14,TC,1726804503
559,vadso,70.0744,29.7487,7.09,81,40,13.38,NO,1726804504
560,kijang,35.2442,129.2139,28.85,70,100,5.9,KR,1726804505
561,mhamid,29.82,-5.72,27.16,44,100,2.41,MA,1726804506
562,barah,13.7,30.3667,26.93,61,40,1.36,SD,1726804507
563,playas,-2.6333,-80.3833,21.0,83,100,4.64,EC,1726804508
564,sandnessjoen,66.0217,12.6316,8.06,87,40,1.03,NO,1726804452
565,kasongo-lunda,-6.4667,16.8167,23.25,83,95,0.93,CD,1726804511
566,langtoucun,40.0261,124.3286,17.37,82,100,7.42,CN,1726804512
567,la leonesa,-27.0379,-58.7035,21.82,84,94,4.19,AR,1726804513
568,yuanping,38.7153,112.7575,17.97,89,94,6.32,CN,1726804514
