City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,skeldon,5.8833,-57.1333,26.45,84,59,2.87,GY,1728617500
366,aoulef,26.9667,1.0833,30.05,27,0,3.74,DZ,1728617501
367,zaysan,47.4667,84.8667,18.76,22,6,1.32,KZ,1728617502
368,viqueque,-8.8673,126.3658,32.6,49,51,4.68,TL,1728617503
369,zhigalovo,54.8097,105.1578,1.68,53,97,3.95,RU,1728617504
370,hami,42.8,93.45,21.66,21,0,2.53,CN,1728617505
371,chernyshkovskiy,48.4219,42.2308,9.96,76,99,3.14,RU,1728617506
372,brezina,33.0989,1.2608,21.99,51,9,2.5,DZ,1728617507
373,novo aripuana,-5.1206,-60.3797,26.17,45,37,1.2,BR,1728617509
374,kourou,5.1552,-52.6478,25.34,86,87,1.52,GF,1728617510
375,la passe,45.5549,-0.8967,12.83,87,42,1.18,FR,1728617511
376,mouila,-1.8685,11.0559,23.75,97,100,0.62,GA,1728617513
377,itoman,26.1247,127.6694,29.43,55,20,4.12,JP,1728617514
378,kamakwie,9.5,-12.2333,22.48,98,100,0.46,SL,1728617515
379,qamdo,31.1667,97.2333,9.41,52,98,1.44,CN,1728617516
380,iten,0.6765,35.5136,12.37,73,5,0.71,KE,1728617518
381,lagkadas,40.75,23.0667,21.53,71,47,1.17,GR,1728617519
382,pasni,25.2631,63.471,28.32,62,0,2.26,PK,1728617520
383,pella,59.7775,30.8181,13.31,88,94,5.41,RU,1728617521
384,aleksandrovskoye,44.7142,43.0008,12.66,63,100,2.85,RU,1728617522
385,saint-joseph,-21.3667,55.6167,21.21,77,42,7.05,RE,1728617523
386,yantai,37.5333,121.4,19.55,34,0,1.44,CN,1728617524
387,bezhetsk,57.7851,36.6965,6.54,93,100,6.49,RU,1728617525
388,ouesso,1.6136,16.0517,19.43,91,9,0.79,CG,1728617526
389,osmancik,40.9782,34.8047,15.0,78,68,0.56,TR,1728617527
390,weno,7.4515,151.8468,32.97,75,100,3.6,FM,1728617529
391,naze,28.3667,129.4833,26.51,68,41,3.13,JP,1728617530
392,shchyolkino,45.4291,35.8223,18.09,79,5,1.17,UA,1728617531
393,paracuru,-3.41,-39.0306,25.54,77,81,6.02,BR,1728617532
394,ebon,4.582,168.6964,29.06,68,15,3.04,MH,1728617533
395,thunder bay,48.4001,-89.3168,6.99,93,40,0.0,CA,1728617310
396,richards bay,-28.783,32.0377,20.28,83,19,7.17,ZA,1728617535
397,newman,37.3138,-121.0208,20.59,65,34,1.34,US,1728617536
398,pirot,43.1531,22.5861,15.32,76,68,1.99,RS,1728617512
399,hirara,24.8,125.2833,27.92,65,40,5.14,JP,1728617538
400,hasanbeyli,37.1372,36.5593,16.87,83,92,2.05,TR,1728617540
401,sanawad,22.1833,76.0667,27.16,69,95,2.37,IN,1728617541
402,revda,56.801,59.9303,-5.89,88,100,5.78,RU,1728617542
403,vasarosnameny,48.1333,22.3167,15.84,90,100,2.61,HU,1728617543
404,praia da vitoria,38.7333,-27.0667,19.14,68,20,9.85,PT,1728617544
405,borogontsy,62.6683,131.1683,1.95,93,100,3.27,RU,1728617545
406,dumingag,8.1692,123.3506,31.57,71,32,1.09,PH,1728617546
407,labasa,-16.4167,179.3833,27.33,70,100,1.93,FJ,1728617547
408,fada,7.25,4.0667,22.33,99,49,0.2,NG,1728617549
409,vurnary,55.4904,46.9648,-1.52,84,29,3.51,RU,1728617550
410,copsa mica,46.1167,24.25,14.93,69,29,0.8,RO,1728617551
411,alice springs,-23.7,133.8833,31.75,9,39,5.66,AU,1728617276
412,namibe,-15.1961,12.1522,19.19,85,8,2.21,AO,1728617553
413,selfoss,63.9331,-20.9971,-2.2,73,3,3.8,IS,1728617554
414,bafra,41.5678,35.9069,17.46,72,1,1.89,TR,1728617555
415,kismayo,-0.3582,42.5454,25.51,83,46,6.56,SO,1728617556
416,nogliki,51.8333,143.1667,10.35,67,100,8.38,RU,1728617557
417,hobyo,5.3505,48.5268,25.7,80,85,9.22,SO,1728617558
418,tarnogskiy gorodok,60.4997,43.5761,1.25,80,100,5.5,RU,1728617560
419,kerikeri,-35.2268,173.9474,17.17,72,36,3.58,NZ,1728617561
420,zhangjiakou shi xuanhua qu,40.6103,115.0447,17.31,34,4,0.84,CN,1728617562
421,brisas de zicatela,15.8369,-97.0419,26.08,83,67,1.23,MX,1728617563
422,harstad,68.799,16.5293,4.53,97,100,2.68,NO,1728617564
423,mus,39.0,41.75,6.02,42,100,1.13,TR,1728617565
424,kolonia,50.9333,6.95,9.93,92,75,3.09,DE,1728617441
425,murun-kuren,49.6342,100.1625,10.41,41,25,2.74,MN,1728617567
426,ierapetra,35.01,25.7353,23.24,75,47,2.15,GR,1728617568
427,khanty-mansiysk,61.0042,69.0019,-1.94,69,40,4.0,RU,1728617569
428,puerto el triunfo,13.2833,-88.55,25.0,93,100,4.06,SV,1728617572
429,puerto san jose,13.9256,-90.8244,25.92,85,100,1.57,GT,1728617522
430,kolasib,24.2333,92.7,24.3,86,21,0.36,IN,1728617574
431,boyolangu,-8.1181,111.8935,30.91,55,87,5.39,ID,1728617575
432,villamontes,-21.25,-63.5,12.83,90,75,1.54,BO,1728617576
433,puerto baquerizo moreno,-0.9,-89.6,20.05,82,97,5.46,EC,1728617548
434,dunedin,-45.8742,170.5036,12.29,65,59,4.05,NZ,1728617548
435,gdov,58.7406,27.8122,14.19,84,88,7.68,RU,1728617580
436,coquimbo,-29.9533,-71.3436,12.85,96,100,0.0,CL,1728617474
437,whakatane,-37.9585,176.9854,15.28,54,100,0.61,NZ,1728617582
438,baillif,16.0202,-61.7463,28.78,68,99,3.89,GP,1728617583
439,puerto quijarro,-17.7833,-57.7667,23.71,86,61,1.06,BO,1728617584
440,youghal,51.95,-7.8506,4.32,86,6,2.55,IE,1728617585
441,charters towers,-20.1,146.2667,33.18,26,0,5.32,AU,1728617586
442,igarka,67.4667,86.5833,-7.82,89,89,6.93,RU,1728617587
443,yichang,30.7144,111.2847,22.99,56,100,0.57,CN,1728617589
444,dellys,36.9172,3.9131,19.49,80,80,3.54,DZ,1728617591
445,mancio lima,-7.6142,-72.8958,23.04,100,100,1.54,BR,1728617592
446,black point,-34.6187,137.8972,15.93,58,68,6.44,AU,1728617593
447,waingapu,-9.6567,120.2641,31.42,61,84,7.39,ID,1728617595
448,queenstown,-31.8976,26.8753,19.28,21,91,2.73,ZA,1728617596
449,villa nueva,14.5269,-90.5875,20.01,82,75,8.23,GT,1728617460
450,senador jose porfirio,-2.5908,-51.9542,25.45,72,25,1.61,BR,1728617598
451,villa carlos paz,-31.4241,-64.4978,14.6,87,0,1.66,AR,1728617600
452,kaliganj,23.4095,89.1402,29.84,74,10,2.71,BD,1728617601
453,port blair,11.6667,92.75,29.02,79,40,2.57,IN,1728617602
454,riosucio,5.4216,-75.7032,15.14,98,93,0.55,CO,1728617563
455,sao joao da barra,-21.6403,-41.0511,22.43,91,100,7.26,BR,1728617342
456,letlhakane,-21.4167,25.5833,18.46,41,1,3.95,BW,1728617605
457,anar darah,32.7587,61.654,25.16,17,0,1.35,AF,1728617606
458,coyhaique,-45.5752,-72.0662,1.63,98,69,2.44,CL,1728617607
459,al qusayr,34.5091,36.5798,19.31,84,4,0.25,SY,1728617608
460,howard springs,-12.497,131.047,32.15,67,25,2.28,AU,1728617609
461,saguenay,48.4168,-71.0657,10.06,72,75,6.69,CA,1728617611
462,kupino,54.3663,77.2981,1.07,50,100,10.31,RU,1728617612
463,novosergiyevka,52.0934,53.6528,4.95,72,100,5.89,RU,1728617613
464,hammerfest,70.6634,23.6821,5.25,81,75,6.69,NO,1728617614
465,gandajika,-6.75,23.95,18.9,95,100,1.59,CD,1728617616
466,sambava,-14.2667,50.1667,24.0,69,92,6.59,MG,1728617617
467,harlan,41.653,-95.3255,19.52,38,0,5.23,US,1728617619
468,cabedelo,-6.9811,-34.8339,26.37,78,100,5.22,BR,1728617620
469,burang,30.25,81.1667,3.59,25,0,1.11,CN,1728617621
470,mar del plata,-38.0023,-57.5575,14.41,93,20,3.58,AR,1728617408
471,guozhen,34.3659,107.359,21.81,39,100,2.58,CN,1728617623
472,san luis,-33.295,-66.3356,16.78,56,0,4.14,AR,1728617624
473,quellon,-43.1167,-73.6167,5.45,91,64,2.51,CL,1728617625
474,undurkhaan,47.3194,110.6556,7.22,35,5,3.01,MN,1728617626
475,horta,38.5333,-28.6333,17.79,81,98,4.02,PT,1728617627
476,burao,9.5221,45.5336,24.49,57,1,4.9,SO,1728617629
477,kargasok,59.0556,80.8572,-2.6,69,43,4.0,RU,1728617630
478,manismata,-2.4667,111.0333,32.42,58,92,1.91,ID,1728617631
479,sur,22.5667,59.5289,30.44,48,1,1.82,OM,1728617632
480,jerseyville,39.12,-90.3285,19.37,45,0,2.38,US,1728617394
481,as sulayyil,20.4607,45.5779,25.7,28,1,1.89,SA,1728617634
482,kapsabet,0.2039,35.105,12.75,90,29,1.61,KE,1728617635
483,aral,40.5156,81.2636,21.73,20,42,4.59,CN,1728617636
484,las veredas,23.1388,-109.7075,28.31,79,0,3.09,MX,1728617637
485,port macquarie,-31.4333,152.9167,21.71,77,2,4.02,AU,1728617639
486,papao,-17.75,-149.55,25.82,84,100,8.42,PF,1728617640
487,mitu,1.1983,-70.1733,23.73,91,99,1.1,CO,1728617641
488,utete,-7.986,38.758,22.89,84,8,0.69,TZ,1728617642
489,glace bay,46.1969,-59.957,7.86,90,0,6.69,CA,1728617643
490,andergrove,-21.0833,149.1833,24.48,67,27,7.76,AU,1728617644
491,moussoro,13.6408,16.4901,29.09,54,11,3.07,TD,1728617645
492,payyannur,12.1,75.2,27.08,76,77,2.85,IN,1728617646
493,fomboni,-12.28,43.7425,26.4,72,0,7.38,KM,1728617647
494,dhromolaxia,34.8755,33.5868,23.32,77,0,2.57,CY,1728617648
495,anjangaon,21.1631,77.3094,27.46,75,73,3.21,IN,1728617650
496,argostolion,38.1811,20.489,22.08,59,40,2.39,GR,1728617651
497,aldama,22.9167,-98.0667,19.13,85,71,2.31,MX,1728617652
498,novyy urengoy,66.0833,76.6333,-2.86,87,98,5.81,RU,1728617653
499,uglegorsk,49.0833,142.0333,12.0,53,99,4.87,RU,1728617654
500,galliano,29.4422,-90.2992,18.0,88,0,0.0,US,1728617655
501,dali,25.7,100.1833,20.31,66,57,3.22,CN,1728617425
502,minas de marcona,-15.2119,-75.1103,11.83,86,66,5.86,PE,1728617657
503,sinabang,2.4803,96.3801,25.11,92,100,1.39,ID,1728617658
504,esmeralda,21.8525,-78.1169,24.9,92,69,2.33,CU,1728617660
505,dalbandin,28.8947,64.4101,25.33,14,14,3.22,PK,1728617661
506,massenya,11.4039,16.1705,24.38,79,54,2.38,TD,1728617662
507,caister-on-sea,52.6481,1.7265,9.63,73,6,4.78,GB,1728617663
508,cadale,2.7603,46.3222,25.87,84,91,7.77,SO,1728617664
509,nema,57.5067,50.5011,-2.15,62,76,4.3,RU,1728617665
510,nova sintra,14.8667,-24.7167,26.73,83,99,9.68,CV,1728617666
511,ambon,-3.6954,128.1814,31.08,70,40,3.6,ID,1728617667
512,ariquemes,-9.9133,-63.0408,25.54,72,23,0.52,BR,1728617668
513,mazatlan,23.2167,-106.4167,29.39,82,75,1.79,MX,1728617669
514,lompoc,34.6391,-120.4579,16.4,94,75,1.54,US,1728617671
515,saint-francois,46.4154,3.9054,7.69,93,75,1.03,FR,1728617672
516,port douglas,-16.4833,145.4667,26.61,66,34,4.8,AU,1728617673
517,buala,-8.145,159.5921,28.3,76,64,1.57,SB,1728617674
518,miquelon,47.0975,-56.3814,10.52,79,50,2.21,PM,1728617675
519,klyuchi,52.2667,79.1667,8.11,49,100,8.71,RU,1728617676
520,polewali,-3.4324,119.3435,30.58,67,30,2.48,ID,1728617677
521,pizarro,4.9533,-77.366,24.34,91,100,1.01,CO,1728617678
522,tarrafal de sao nicolau,16.5667,-24.3667,27.34,75,100,12.25,CV,1728617681
523,mitsamiouli,-11.3847,43.2844,25.88,73,1,3.44,KM,1728617682
524,sar-e pul,35.8333,66.1667,19.03,17,0,1.73,AF,1728617683
525,al burayqah,30.4062,19.5739,26.82,44,0,4.69,LY,1728617684
526,west hattiesburg,31.3191,-89.3751,17.92,80,0,0.0,US,1728617685
527,shingu,33.7333,135.9833,23.11,63,100,2.14,JP,1728617686
528,tagiura,32.8817,13.3506,26.28,82,0,3.69,LY,1728617687
529,adamantina,-21.6853,-51.0725,20.87,86,100,3.0,BR,1728617599
530,nhamunda,-2.1861,-56.7131,26.59,49,3,1.14,BR,1728617690
531,broken hill,-31.95,141.4333,22.38,25,78,6.87,AU,1728617691
532,northam,51.0333,-4.2167,7.13,68,13,1.57,GB,1728617692
533,roswell,34.0232,-84.3616,16.42,78,0,0.0,US,1728617694
534,fort mcmurray,56.7268,-111.381,5.77,65,100,4.12,CA,1728617695
535,ati,13.2154,18.3353,27.77,60,33,3.98,TD,1728617696
536,bekovo,52.4663,43.712,4.25,88,8,3.06,RU,1728617697
537,vuktyl,63.8567,57.3094,-2.79,65,81,2.16,RU,1728617698
538,altai,46.3722,96.2583,9.07,28,0,1.7,MN,1728617700
539,goondiwindi,-28.55,150.3167,27.47,28,2,2.61,AU,1728617701
540,rajgarh,28.6333,75.3833,29.98,24,0,0.75,IN,1728617702
541,zhoushan,30.0108,122.2047,22.52,62,55,4.84,CN,1728617703
542,chom bueng,13.62,99.5917,27.86,78,98,2.28,TH,1728617704
543,copala,16.65,-98.9833,24.82,87,88,1.05,MX,1728617705
544,arpacay,40.8487,43.3291,12.74,50,100,2.37,TR,1728617706
545,san andres,12.5847,-81.7006,28.01,83,20,2.06,CO,1728617708
546,san luis del palmar,-27.5079,-58.5545,17.97,97,26,2.26,AR,1728617709
547,sochi,43.6,39.7303,15.05,57,87,3.62,RU,1728617710
548,konarka,19.9,86.1167,30.5,67,67,2.94,IN,1728617711
549,camapua,-19.5314,-54.0439,21.84,87,100,2.5,BR,1728617712
550,luwuk,-0.9516,122.7875,30.14,57,50,2.08,ID,1728617713
551,doume,4.2333,13.45,18.56,99,24,0.3,CM,1728617714
552,monrovia,6.3005,-10.7969,23.07,96,100,0.61,LR,1728617715
553,zabol,32.25,67.25,16.34,21,0,0.91,AF,1728617716
554,raton,36.9034,-104.4391,12.34,30,0,3.09,US,1728617718
555,lubang,13.8584,120.124,28.72,74,10,0.44,PH,1728617719
556,tubarjal,30.4999,38.216,21.41,59,0,3.85,SA,1728617721
557,stalpeni,45.05,24.9667,15.43,74,75,1.72,RO,1728617722
558,faya-largeau,17.9257,19.1043,28.07,16,30,5.99,TD,1728617723
559,doctor alberto oviedo mota,32.2275,-115.1697,31.12,35,0,3.04,MX,1728617725
560,harper,4.375,-7.7169,25.24,89,100,3.33,LR,1728617726
561,talas,38.6908,35.5538,9.37,71,75,1.03,TR,1728617727
562,al kharijah,25.4514,30.5464,22.73,47,0,2.93,EG,1728617728
563,karanja,20.4833,77.4833,27.6,73,68,4.24,IN,1728617729
564,uyuni,-20.4597,-66.825,3.39,18,0,6.3,BO,1728617730
565,palmas,-10.2128,-48.3603,26.93,69,20,1.03,BR,1728617371
566,grand falls-windsor,48.9332,-55.6649,8.06,92,100,1.93,CA,1728617732
567,solwezi,-12.1688,26.3894,12.45,45,0,2.04,ZM,1728617733
568,alcala la real,37.4614,-3.923,8.37,65,10,1.02,ES,1728617734
569,imperatriz,-5.5264,-47.4917,27.42,45,23,0.7,BR,1728617565
